stream,location,site,lat,long,date,meanT,maxT,minT,sdT
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-22,18.64111111,20.42,15.83,1.669262146
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-23,16.265,21.28,12.4,2.96389139
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-24,16.63666667,22.52,11.54,3.903247997
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-25,16.83375,21.4,12.61,3.06085355
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-26,16.82166667,21.96,12.1,3.534401944
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-27,17.025,21.7,12.65,3.124714944
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-28,17.18375,20.33,15.4,1.40228017
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-29,16.55291667,20.07,14.45,1.832367153
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-30,15.89166667,20.42,13.25,2.058810688
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-07-31,15.60583333,18.32,13.81,1.557991786
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-01,17.60666667,22.61,13.73,3.213701194
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-02,16.13541667,19.43,13.9,1.728024706
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-03,17.48791667,22.01,14.5,2.632132511
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-04,17.30541667,22.43,13.04,3.253113531
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-05,16.53583333,19.86,12.91,2.528534404
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-06,14.17208333,15.61,12.35,0.890695767
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-07,14.02125,19.26,9.48,3.53338034
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-08,15.24916667,20.2,10.64,3.351492746
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-09,15.57583333,20.68,11.37,3.084582865
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-10,14.51083333,20.46,9.48,3.723317731
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-11,15.40625,21.49,10.04,4.015991742
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-12,16.87291667,23.03,11.67,4.037982147
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-13,17.39916667,23.34,12.48,3.82415767
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-14,17.11583333,22.43,12.78,3.293520538
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-15,16.72791667,21.66,13.12,3.013410576
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-16,16.02791667,21.28,11.41,3.376635809
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-17,15.52,18.74,12.74,1.795145628
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-18,12.73291667,14.58,11.37,0.869419992
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-19,11.97541667,13.98,10.85,1.044638399
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-20,11.11708333,13.6,9.82,1.257203519
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-21,10.075,13.21,7.63,1.666715072
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-22,10.46541667,13.94,7.89,1.955536131
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-23,12.22666667,16.81,8.62,3.11284529
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-24,12.68708333,16.17,9.65,2.290987027
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-25,13.47708333,18.66,9.78,3.232033253
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-26,12.69458333,16.56,9.39,2.514127006
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-27,12.06416667,16.69,8.15,2.973017669
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-28,11.61916667,17.16,7.08,3.455444245
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-29,11.96625,18.06,7.03,3.910954306
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-30,12.2825,17.54,7.93,3.350143735
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-08-31,12.27583333,16.94,8.49,2.891106177
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-01,12.26666667,16.6,8.71,2.790701434
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-02,11.09916667,14.84,7.93,2.234276299
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-03,11.8575,16.77,8.53,2.949398244
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-04,10.21833333,15.31,6.22,3.021520876
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-05,10.46625,16.43,5.57,3.818641703
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-06,10.98708333,16.17,6.6,3.327907659
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-07,11.4875,16.99,6.95,3.525818129
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-08,11.97125,17.5,7.55,3.459760374
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-09,12.28416667,17.72,7.85,3.441780273
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-10,12.09166667,16,8.58,2.590476986
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-11,13.67791667,17.8,10.94,2.32647892
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-12,11.285,15.31,7.68,2.60050664
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-13,11.47708333,15.96,7.89,2.729770621
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-14,10.25541667,15.18,6.26,3.027604849
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-15,9.747916667,14.97,5.53,3.222136719
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-16,9.701666667,14.15,6.22,2.750231084
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-17,9.09625,14.24,4.84,3.28951009
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-18,9.196666667,12.7,5.79,2.391178837
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-19,8.7775,9.78,6.9,0.789607773
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-20,6.8075,9.09,5.23,1.281250239
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-21,6.43875,11.24,2.91,2.887035959
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-22,6.880416667,11.97,3,3.171353406
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-23,7.698333333,12.31,4.2,2.899435727
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-24,8.02625,12.91,4.33,2.986718153
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-25,8.21875,13.17,4.46,3.056894293
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-26,8.510833333,13.43,4.89,2.97164852
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-27,8.339583333,13.08,4.8,2.894997904
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-28,7.293333333,10.46,4.93,1.830233216
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-29,6.42125,10.16,3.82,2.062274625
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-09-30,5.234166667,9.65,1.88,2.640342397
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-01,5.087083333,9.74,1.63,2.843710802
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-02,5.345833333,9.99,2.01,2.74491295
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-03,5.075,9.61,1.71,2.739796882
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-04,5.048333333,9.56,1.71,2.749113164
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-05,5.566666667,9.69,2.14,2.743830497
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-06,7.303333333,9.65,5.75,1.457674344
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-07,6.11375,7.72,4.67,1.041102311
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-08,6.773333333,8.66,5.49,1.073748682
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-09,5.56875,6.17,4.84,0.429725013
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-10,5.132916667,6.78,3.9,0.99413707
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-11,5.027916667,6.99,3.73,1.191732313
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-12,3.368333333,4.89,2.31,0.84170462
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-13,1.8925,3.09,1.16,0.688231824
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-14,1.250833333,2.83,0.38,0.781230449
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-15,1.668333333,4.72,0.3,1.608044091
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-16,1.632916667,4.97,0.25,1.752460331
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-17,1.872083333,5.27,0.3,1.938538174
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-18,1.839166667,4.03,0.3,1.514107333
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-19,3.434583333,6,1.8,1.537496495
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-20,3.85625,6.69,2.27,1.549254554
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-21,3.435,6.43,1.46,1.828534695
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-22,3.048333333,6.17,0.73,1.882661545
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-23,2.981666667,4.54,2.06,0.844386408
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-24,2.95875,4.84,1.46,1.290346474
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-25,4.261666667,5.87,2.87,1.189985994
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-26,3.17875,4.54,1.8,0.77195017
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-27,2.012083333,4.03,0.47,1.175588582
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-28,2.4025,4.63,1.33,1.126056026
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-29,2.094166667,4.84,0.38,1.575648705
blackrock,1A,blackrock_1A,43.82332,-110.34892,2021-10-30,1.658666667,4.72,0.55,1.274176858
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-22,17.935,19.82,15.48,1.650471794
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-23,15.83583333,20.42,12.27,2.68784044
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-24,16.17291667,21.66,11.41,3.60632835
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-25,16.49333333,20.8,12.57,2.859345724
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-26,16.45458333,21.28,12.01,3.309783888
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-27,16.65541667,20.85,12.61,2.889952578
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-28,16.90833333,19.99,15.23,1.358479542
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-29,16.20666667,19.43,14.24,1.674153041
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-30,15.52375,19.77,13.08,1.853236446
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-07-31,15.30041667,17.84,13.6,1.472804126
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-01,17.15958333,21.88,13.51,3.008386075
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-02,15.86708333,19.26,13.68,1.678789624
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-03,17.11458333,21.28,14.28,2.475188142
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-04,16.92166667,21.7,12.95,3.023876962
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-05,16.19833333,19.47,12.74,2.374816545
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-06,13.88375,15.27,12.1,0.833363079
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-07,13.64958333,18.74,9.35,3.342313023
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-08,14.89958333,19.52,10.64,3.122364599
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-09,15.20458333,19.9,11.37,2.844098358
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-10,14.18125,19.65,9.48,3.448946043
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-11,15.03458333,20.76,10.04,3.766250562
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-12,16.46791667,22.31,11.67,3.77186147
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-13,17.00208333,22.39,12.44,3.551703791
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-14,16.77125,21.62,12.82,3.01428384
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-15,16.4225,21.1,13,2.848227901
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-16,15.70625,20.55,11.37,3.151046496
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-17,15.30708333,18.4,12.74,1.725165346
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-18,12.5275,14.37,11.15,0.884274451
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-19,11.68083333,13.68,10.64,0.985481196
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-20,10.73416667,13,9.56,1.110107385
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-21,9.794583333,12.74,7.5,1.539178152
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-22,10.13958333,13.21,7.63,1.797044625
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-23,11.9125,16.08,8.58,2.868996568
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-24,12.40166667,15.7,9.61,2.101905278
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-25,13.14583333,18.14,9.69,3.007571484
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-26,12.39916667,16.04,9.26,2.328412254
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-27,11.72416667,15.78,8.23,2.667477096
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-28,11.24916667,16.34,7.08,3.198362239
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-29,11.61083333,17.24,7.03,3.621623365
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-30,11.98333333,16.81,7.85,3.123722232
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-08-31,12.02,16.51,8.45,2.729048249
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-01,12.00791667,16.26,8.66,2.616938103
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-02,10.81791667,14.11,7.93,2.003145308
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-03,11.56583333,16.17,8.49,2.753486196
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-04,9.921666667,14.75,6.22,2.807706269
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-05,10.16875,15.7,5.57,3.565328587
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-06,10.73125,15.7,6.6,3.125867271
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-07,11.18916667,16.34,6.95,3.27351814
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-08,11.66291667,16.81,7.46,3.255706
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-09,12.0225,17.2,7.81,3.224504343
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-10,11.82458333,15.61,8.53,2.39751498
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-11,13.32625,17.33,10.68,2.209079707
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-12,11.00666667,14.75,7.68,2.364806577
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-13,11.1925,15.48,7.85,2.564446292
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-14,9.998333333,14.88,6.22,2.875547081
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-15,9.503333333,14.63,5.53,3.057482151
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-16,9.502916667,13.85,6.22,2.611210746
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-17,8.884583333,13.98,4.8,3.115406288
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-18,8.941666667,12.48,5.79,2.203634679
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-19,8.55375,9.78,6.6,0.848240186
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-20,6.53375,9.09,5.02,1.302682225
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-21,6.162083333,10.77,2.87,2.687957005
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-22,6.607916667,11.49,2.96,2.97268577
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-23,7.46125,11.67,4.07,2.704999096
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-24,7.772916667,12.48,4.29,2.795901471
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-25,7.972083333,12.78,4.37,2.885022763
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-26,8.299166667,13.08,4.84,2.80965094
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-27,8.14625,12.78,4.76,2.748536073
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-28,7.075,9.91,4.89,1.663022393
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-29,6.287916667,9.78,3.82,2.006989914
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-09-30,5.09,9.44,1.88,2.524604145
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-01,4.877083333,9.44,1.58,2.73683168
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-02,5.157916667,9.69,2.01,2.646377309
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-03,4.914583333,9.39,1.76,2.614684251
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-04,4.86875,9.31,1.67,2.644579875
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-05,5.385416667,9.18,2.19,2.537184299
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-06,7.056666667,9.22,5.57,1.411470607
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-07,5.970833333,7.55,4.59,0.995865002
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-08,6.5575,8.41,5.32,1.02357961
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-09,5.26875,5.83,4.59,0.398369639
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-10,4.8425,6.26,3.6,0.915552815
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-11,4.832083333,6.82,3.56,1.173015361
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-12,3.126666667,4.67,2.14,0.814038065
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-13,1.644583333,2.91,0.94,0.67201824
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-14,1.03625,2.74,0.3,0.750940353
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-15,1.533333333,4.59,0.3,1.5812644
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-16,1.517083333,4.89,0.17,1.743383714
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-17,1.72,5.32,0.17,1.889317797
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-18,1.67125,3.69,0.21,1.406723954
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-19,3.26125,5.53,1.67,1.462883729
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-20,3.641666667,6.6,2.14,1.485854071
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-21,3.254166667,6.43,1.37,1.765463153
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-22,2.896666667,6,0.73,1.74349391
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-23,2.782083333,4.42,1.93,0.81952255
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-24,2.725,4.5,1.28,1.194818524
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-25,4.037083333,5.57,2.66,1.159180667
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-26,2.932083333,4.29,1.54,0.770550222
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-27,1.774166667,3.86,0.34,1.114235619
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-28,2.1525,4.29,1.11,1.075870729
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-29,1.995416667,5.15,0.3,1.613704836
blackrock,4B,blackrock_4B,43.82292,-110.33785,2021-10-30,2.061176471,5.36,0.47,1.759424204
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-10-29,8.767058824,11.625,7.28,1.263854495
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-10-30,7.8869375,10.161,6.674,1.135967418
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-10-31,8.100479167,10.259,7.179,1.032597695
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-01,7.8448125,10.063,6.674,1.175245464
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-02,7.905083333,10.259,6.674,1.193494384
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-03,7.9178125,10.161,6.674,1.172946021
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-04,8.084145833,9.965,7.079,0.996710568
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-05,8.050291667,10.161,6.978,1.062767462
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-06,7.848916667,8.978,7.079,0.692330687
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-07,8.1913125,9.176,7.582,0.531899053
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-08,7.5224375,8.182,7.079,0.346240103
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-09,7.3185,8.481,6.775,0.546431947
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-10,6.510833333,7.179,6.166,0.34288844
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-11,6.502208333,7.28,6.064,0.39076025
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-12,6.682625,8.082,6.064,0.630835806
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-13,6.425145833,7.582,5.552,0.552801722
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-14,6.546729167,7.28,6.064,0.367323542
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-15,6.609541667,7.381,5.86,0.478135117
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-16,7.407958333,8.481,6.573,0.66484943
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-17,7.512041667,8.978,6.573,0.756107359
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-18,7.750520833,8.282,7.28,0.295845488
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-19,7.145083333,7.882,6.268,0.394358722
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-20,6.953229167,8.68,6.064,0.824435158
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-21,6.279854167,8.182,5.347,0.958310481
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-22,6.169875,7.983,5.141,0.92547958
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-23,6.395333333,7.983,5.45,0.853482686
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-24,6.863270833,8.382,5.962,0.735555391
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-25,6.780770833,7.481,6.166,0.426545762
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-26,6.719333333,8.481,5.757,0.806782112
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-27,6.522125,8.282,5.655,0.871721692
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-28,6.320604167,8.182,5.45,0.908510887
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-29,6.223229167,8.082,5.347,0.896940218
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-11-30,6.1631875,7.882,5.141,0.950486564
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-01,6.886979167,8.082,6.064,0.661507032
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-02,6.2686875,7.882,5.45,0.791246341
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-03,6.118625,7.983,5.141,0.956788992
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-04,6.2739375,8.082,5.347,0.916374062
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-05,6.227458333,8.082,5.45,0.903382037
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-06,6.182708333,8.082,5.347,0.917987344
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-07,6.094,7.782,5.347,0.863253741
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-08,6.237895833,8.082,5.347,0.915520367
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-09,6.242875,7.983,5.347,0.831259634
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-10,6.686875,8.082,5.86,0.634208088
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-11,6.799270833,7.983,6.37,0.542323282
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-12,6.511479167,7.882,5.45,0.629556547
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-13,5.868208333,7.381,4.934,0.872091664
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-14,6.495208333,7.582,5.86,0.532572998
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-15,6.249375,7.381,5.757,0.514092451
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-16,6.407104167,7.079,5.86,0.375677784
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-17,6.5215,7.079,5.962,0.362779694
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-18,6.862666667,7.983,6.064,0.518550653
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-19,6.341666667,6.775,6.064,0.257331919
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-20,6.5738125,7.28,6.064,0.448355276
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-21,7.265104167,7.983,6.877,0.326427421
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-22,6.730583333,7.28,6.166,0.345691157
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-23,6.134166667,7.481,5.347,0.62278685
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-24,5.8243125,7.481,5.141,0.797270294
blacktail,1A,blacktail_1A,43.66704,-110.70212,2020-12-25,5.8755625,7.481,5.141,0.784177192
