stream,location,site,lat,long,date,meanT,maxT,minT,sdT
dell,NA,dell_NA,43.23321,-110.43476,2022-08-16,14.76208333,19.853,10.651,3.111945315
dell,NA,dell_NA,43.23321,-110.43476,2022-08-17,14.61629167,19.662,10.357,3.231871816
dell,NA,dell_NA,43.23321,-110.43476,2022-08-18,14.54795833,19.472,10.161,3.245925225
dell,NA,dell_NA,43.23321,-110.43476,2022-08-19,14.08541667,18.331,10.455,2.600449408
dell,NA,dell_NA,43.23321,-110.43476,2022-08-20,13.444625,18.331,10.259,2.541632748
dell,NA,dell_NA,43.23321,-110.43476,2022-08-21,13.66454167,18.616,10.846,2.648869603
dell,NA,dell_NA,43.23321,-110.43476,2022-08-22,13.17416667,16.237,10.455,2.163802423
dell,NA,dell_NA,43.23321,-110.43476,2022-08-23,13.642125,17.665,10.455,2.42680379
dell,NA,dell_NA,43.23321,-110.43476,2022-08-24,12.82891667,17.57,9.077,2.808469023
dell,NA,dell_NA,43.23321,-110.43476,2022-08-25,14.10733333,19.092,10.846,2.874088841
dell,NA,dell_NA,43.23321,-110.43476,2022-08-26,13.55954167,17.855,10.161,2.64009873
dell,NA,dell_NA,43.23321,-110.43476,2022-08-27,12.49725,16.332,8.978,2.520165199
dell,NA,dell_NA,43.23321,-110.43476,2022-08-28,12.45929167,17.094,8.68,2.964328569
dell,NA,dell_NA,43.23321,-110.43476,2022-08-29,12.52529167,17.665,8.082,3.37837125
dell,NA,dell_NA,43.23321,-110.43476,2022-08-30,12.6155,17.57,8.182,3.290221454
dell,NA,dell_NA,43.23321,-110.43476,2022-08-31,12.67866667,17.475,8.481,3.122428231
dell,NA,dell_NA,43.23321,-110.43476,2022-09-01,12.88054167,18.045,8.779,3.174639356
dell,NA,dell_NA,43.23321,-110.43476,2022-09-02,12.59241667,17.95,8.082,3.477538196
dell,NA,dell_NA,43.23321,-110.43476,2022-09-03,12.90404167,18.236,8.382,3.456257482
dell,NA,dell_NA,43.23321,-110.43476,2022-09-04,12.72670833,17.665,8.481,3.171127964
dell,NA,dell_NA,43.23321,-110.43476,2022-09-05,12.041125,16.237,8.282,2.749937411
dell,NA,dell_NA,43.23321,-110.43476,2022-09-06,12.13716667,17.284,7.782,3.339797685
dell,NA,dell_NA,43.23321,-110.43476,2022-09-07,11.867875,15.569,8.182,2.660207777
dell,NA,dell_NA,43.23321,-110.43476,2022-09-08,12.32975,16.713,8.978,2.699565847
dell,NA,dell_NA,43.23321,-110.43476,2022-09-09,10.89375,15.091,7.381,2.587761686
dell,NA,dell_NA,43.23321,-110.43476,2022-09-10,10.62091667,15.569,6.471,3.191865325
dell,NA,dell_NA,43.23321,-110.43476,2022-09-11,10.79716667,15.76,6.573,3.17335666
dell,NA,dell_NA,43.23321,-110.43476,2022-09-12,10.57041667,15.282,6.471,3.046677219
dell,NA,dell_NA,43.23321,-110.43476,2022-09-13,9.601041667,12.11,6.573,1.945661673
dell,NA,dell_NA,43.23321,-110.43476,2022-09-14,11.15183333,13.75,9.571,1.526582989
dell,NA,dell_NA,43.23321,-110.43476,2022-09-15,10.60966667,13.654,7.983,1.913145138
dell,NA,dell_NA,43.23321,-110.43476,2022-09-16,10.28875,12.11,9.275,0.924506555
dell,NA,dell_NA,43.23321,-110.43476,2022-09-17,9.604625,12.11,8.082,1.370783934
dell,NA,dell_NA,43.23321,-110.43476,2022-09-18,10.56779167,13.75,8.382,2.012775781
dell,NA,dell_NA,43.23321,-110.43476,2022-09-19,10.59633333,14.996,6.978,2.786988021
dell,NA,dell_NA,43.23321,-110.43476,2022-09-20,9.741083333,12.787,6.573,2.198665542
dell,NA,dell_NA,43.23321,-110.43476,2022-09-21,10.81254167,14.709,7.782,2.300356437
dell,NA,dell_NA,43.23321,-110.43476,2022-09-22,10.59716667,12.787,8.978,1.178998125
dell,NA,dell_NA,43.23321,-110.43476,2022-09-23,10.40029167,14.134,7.481,2.29240137
dell,NA,dell_NA,43.23321,-110.43476,2022-09-24,9.801041667,13.846,6.471,2.554809522
dell,NA,dell_NA,43.23321,-110.43476,2022-09-25,10.089625,14.325,6.573,2.714939343
dell,NA,dell_NA,43.23321,-110.43476,2022-09-26,10.38108333,14.613,6.877,2.695219164
dell,NA,dell_NA,43.23321,-110.43476,2022-09-27,10.31275,13.846,7.079,2.371242093
dell,NA,dell_NA,43.23321,-110.43476,2022-09-28,9.874583333,12.98,6.573,2.318251907
dell,NA,dell_NA,43.23321,-110.43476,2022-09-29,10.41120833,13.173,7.983,1.780107617
dell,NA,dell_NA,43.23321,-110.43476,2022-09-30,10.59008333,13.173,8.68,1.509222429
dell,NA,dell_NA,43.23321,-110.43476,2022-10-01,9.378833333,10.846,8.182,0.85426122
dell,NA,dell_NA,43.23321,-110.43476,2022-10-02,9.163291667,11.625,7.682,1.438488654
dell,NA,dell_NA,43.23321,-110.43476,2022-10-03,9.8035,13.173,7.179,2.177079596
dell,NA,dell_NA,43.23321,-110.43476,2022-10-04,9.233208333,12.787,6.064,2.287786076
dell,NA,dell_NA,43.23321,-110.43476,2022-10-05,9.152666667,12.98,5.962,2.401333681
dell,NA,dell_NA,43.23321,-110.43476,2022-10-06,9.012791667,12.69,5.86,2.363309543
dell,NA,dell_NA,43.23321,-110.43476,2022-10-07,9.070166667,12.883,5.962,2.393678898
dell,NA,dell_NA,43.23321,-110.43476,2022-10-08,8.936083333,12.497,5.86,2.260190698
dell,NA,dell_NA,43.23321,-110.43476,2022-10-09,8.580791667,12.207,5.552,2.198334923
dell,NA,dell_NA,43.23321,-110.43476,2022-10-10,8.21525,11.625,5.244,2.175769614
dell,NA,dell_NA,43.23321,-110.43476,2022-10-11,7.972791667,11.236,5.244,1.994781082
dell,NA,dell_NA,43.23321,-110.43476,2022-10-12,8.287583333,11.431,5.962,1.864915546
dell,NA,dell_NA,43.23321,-110.43476,2022-10-13,8.052083333,11.334,5.347,1.991034228
dell,NA,dell_NA,43.23321,-110.43476,2022-10-14,7.471416667,10.846,4.519,2.160840938
dell,NA,dell_NA,43.23321,-110.43476,2022-10-15,7.531166667,10.846,4.727,2.115387346
dell,NA,dell_NA,43.23321,-110.43476,2022-10-16,7.531333333,10.846,4.623,2.106624452
dell,NA,dell_NA,43.23321,-110.43476,2022-10-17,7.437083333,10.944,4.519,2.204459688
dell,NA,dell_NA,43.23321,-110.43476,2022-10-18,7.492625,10.846,4.519,2.154212916
dell,NA,dell_NA,43.23321,-110.43476,2022-10-19,7.436,10.748,4.623,2.053760983
dell,NA,dell_NA,43.23321,-110.43476,2022-10-20,6.881916667,10.063,4.102,1.982437913
dell,NA,dell_NA,43.23321,-110.43476,2022-10-21,6.726875,9.176,4.415,1.684013821
dell,NA,dell_NA,43.23321,-110.43476,2022-10-22,7.14525,7.682,6.166,0.33924241
dell,NA,dell_NA,43.23321,-110.43476,2022-10-23,5.752875,7.582,4.519,0.898554506
dell,NA,dell_NA,43.23321,-110.43476,2022-10-24,4.834666667,7.179,2.837,1.486663456
dell,NA,dell_NA,43.23321,-110.43476,2022-10-25,5.146541667,6.471,4.207,0.693383198
dell,NA,dell_NA,43.23321,-110.43476,2022-10-26,3.519666667,4.831,2.303,0.905458984
dell,NA,dell_NA,43.23321,-110.43476,2022-10-27,2.97575,5.141,1.112,1.301202863
dell,NA,dell_NA,43.23321,-110.43476,2022-10-28,3.412,6.471,1.33,1.772180553
dell,NA,dell_NA,43.23321,-110.43476,2022-10-29,3.867791667,6.37,1.872,1.587346459
dell,NA,dell_NA,43.23321,-110.43476,2022-10-30,3.413125,6.573,1.872,1.427565521
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-22,5.39,7.16,1.88,1.614816017
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-23,4.272083333,5.23,3.69,0.527586623
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-24,3.738333333,5.02,2.61,0.867949441
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-25,4.820833333,5.83,3.9,0.800960927
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-26,4.147083333,5.06,3.04,0.560391782
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-27,3.035833333,4.16,2.27,0.638652907
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-28,3.447916667,5.79,2.06,1.306631844
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-29,3.26375,5.66,1.2,1.475545036
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-30,3.81,6,2.79,1.103453078
ditch,upper,ditch_upper,43.68429,-110.58278,2021-10-31,2.922083333,4.72,1.16,1.161734008
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-01,3.827916667,4.93,2.91,0.736902915
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-02,3.9975,4.89,3.39,0.460096871
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-03,3.765416667,5.32,2.49,0.842031597
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-04,3.044166667,4.63,1.28,1.113306539
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-05,3.160416667,4.93,2.1,0.95690388
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-06,2.754583333,3.94,1.67,0.844794697
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-07,2.390416667,3.56,1.16,0.716000238
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-08,0.645,1.71,0.04,0.550943854
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-09,0.671666667,1.5,0.04,0.5857412
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-10,1.064583333,2.19,0.47,0.547055193
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-11,0.137916667,0.3,0.08,0.069656247
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-12,0.83,1.93,0.04,0.766924972
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-13,2.192916667,4.12,0.81,1.095050045
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-14,2.670416667,3.64,1.8,0.709246257
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-15,2.575416667,4.16,0.94,1.045075321
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-16,2.17375,3.04,0.38,0.832214503
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-17,0.106666667,0.21,0.04,0.039636025
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-18,0.085416667,0.13,0.04,0.026861831
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-19,0.090416667,0.13,0.08,0.020742556
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-20,0.09375,0.17,0.04,0.036093177
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-21,0.077083333,0.13,0.04,0.017564581
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-22,0.083333333,0.13,0.04,0.025137304
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-23,0.089166667,0.13,0.04,0.026525897
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-24,0.08125,0.13,0.04,0.023090088
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-25,0.086666667,0.13,0.04,0.021400257
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-26,0.089166667,0.13,0.04,0.026525897
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-27,0.085416667,0.13,0.04,0.026861831
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-28,0.095416667,0.13,0.04,0.029485319
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-29,0.095,0.13,0.04,0.026539552
ditch,upper,ditch_upper,43.68429,-110.58278,2021-11-30,0.111666667,0.17,0.08,0.035098206
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-01,0.120416667,0.17,0.08,0.029558956
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-02,0.125416667,0.21,0.04,0.04010629
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-03,0.104583333,0.17,0.04,0.037876133
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-04,0.099166667,0.13,0.04,0.027806266
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-05,0.164583333,0.38,0.04,0.102277507
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-06,0.075833333,0.13,0.04,0.0233902
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-07,0.093333333,0.13,0.04,0.02869126
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-08,0.107083333,0.17,0.04,0.030994974
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-09,0.10625,0.17,0.08,0.031041697
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-10,0.085,0.13,0.04,0.023405685
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-11,0.09125,0.13,0.04,0.027711636
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-12,0.0825,0.13,0.04,0.016746187
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-13,0.095,0.13,0.04,0.026539552
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-14,0.102916667,0.13,0.08,0.025448869
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-15,0.109166667,0.13,0.08,0.025180508
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-16,0.105,0.13,0.08,0.025537696
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-17,0.128333333,0.17,0.08,0.026648545
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-18,0.106666667,0.17,0.08,0.028386566
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-19,0.113333333,0.13,0.08,0.024077171
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-20,0.136666667,0.17,0.08,0.031851103
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-21,0.141666667,0.21,0.04,0.041458902
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-22,0.135833333,0.21,0.08,0.027173623
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-23,0.14625,0.21,0.08,0.027156951
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-24,0.107916667,0.17,0.08,0.033359591
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-25,0.100833333,0.13,0.08,0.025180508
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-26,0.097083333,0.13,0.04,0.027263476
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-27,0.095,0.13,0.04,0.026539552
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-28,0.08875,0.13,0.04,0.023090088
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-29,0.085,0.13,0.04,0.023405685
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-30,0.0875,0.13,0.04,0.028322675
ditch,upper,ditch_upper,43.68429,-110.58278,2021-12-31,0.104583333,0.17,0.08,0.028434389
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-01,0.092083333,0.17,0.08,0.025191297
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-02,0.096666667,0.13,0.08,0.024077171
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-03,0.096666667,0.13,0.08,0.024077171
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-04,0.09875,0.13,0.08,0.024726768
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-05,0.08,0.13,0.04,0.027975144
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-06,0.086666667,0.13,0.04,0.021400257
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-07,0.092916667,0.13,0.04,0.025619145
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-08,0.086666667,0.13,0.04,0.021400257
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-09,0.084583333,0.17,0.04,0.026206399
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-10,0.08875,0.17,0.04,0.029089442
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-11,0.089166667,0.13,0.04,0.026525897
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-12,0.089166667,0.13,0.04,0.026525897
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-13,0.102916667,0.13,0.08,0.025448869
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-14,0.10625,0.17,0.08,0.031041697
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-15,0.099166667,0.17,0.04,0.032958032
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-16,0.092916667,0.13,0.04,0.025619145
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-17,0.095416667,0.13,0.04,0.029485319
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-18,0.107083333,0.13,0.08,0.025448869
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-19,0.107083333,0.13,0.08,0.025448869
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-20,0.095,0.13,0.04,0.026539552
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-21,0.090416667,0.13,0.08,0.020742556
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-22,0.109166667,0.17,0.04,0.030775013
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-23,0.10125,0.13,0.04,0.028178391
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-24,0.106666667,0.17,0.08,0.028386566
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-25,0.106666667,0.17,0.08,0.028386566
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-26,0.089583333,0.13,0.04,0.029558956
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-27,0.09625,0.17,0.08,0.026996377
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-28,0.100833333,0.13,0.08,0.025180508
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-29,0.097083333,0.13,0.04,0.027263476
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-30,0.096666667,0.13,0.08,0.024077171
ditch,upper,ditch_upper,43.68429,-110.58278,2022-01-31,0.089166667,0.13,0.04,0.026525897
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-01,0.100833333,0.17,0.04,0.030775013
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-02,0.100833333,0.13,0.08,0.025180508
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-03,0.097083333,0.13,0.04,0.027263476
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-04,0.0925,0.13,0.08,0.022116293
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-05,0.097083333,0.13,0.04,0.027263476
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-06,0.107083333,0.13,0.08,0.025448869
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-07,0.1025,0.17,0.08,0.028322675
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-08,0.1025,0.17,0.08,0.028322675
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-09,0.090833333,0.13,0.04,0.024480101
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-10,0.109583333,0.13,0.04,0.028049516
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-11,0.113333333,0.17,0.04,0.029878983
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-12,0.09875,0.17,0.04,0.030404877
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-13,0.100833333,0.13,0.08,0.025180508
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-14,0.09125,0.13,0.04,0.027711636
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-15,0.106666667,0.17,0.08,0.028386566
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-16,0.11625,0.17,0.08,0.031459083
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-17,0.10625,0.17,0.08,0.031041697
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-18,0.120416667,0.17,0.08,0.029558956
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-19,0.107916667,0.21,0.04,0.039560539
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-20,0.135,0.25,0.08,0.050819373
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-21,0.102083333,0.17,0.04,0.037761168
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-22,0.082916667,0.13,0.04,0.02136213
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-23,0.083333333,0.13,0.04,0.025137304
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-24,0.08375,0.13,0.04,0.028408893
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-25,0.09875,0.17,0.04,0.030404877
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-26,0.089583333,0.13,0.04,0.029558956
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-27,0.090833333,0.13,0.04,0.024480101
ditch,upper,ditch_upper,43.68429,-110.58278,2022-02-28,0.088333333,0.13,0.08,0.019034675
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-01,0.08375,0.13,0.04,0.028408893
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-02,0.078333333,0.13,0,0.031438922
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-03,0.083333333,0.13,0.04,0.025137304
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-04,0.072083333,0.13,0.04,0.021463653
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-05,0.074583333,0.13,0.04,0.027971906
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-06,0.077083333,0.13,0.04,0.017564581
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-07,0.074166667,0.13,0.04,0.024480101
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-08,0.092916667,0.13,0.04,0.025619145
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-09,0.080833333,0.13,0.04,0.018862585
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-10,0.085,0.13,0.04,0.023405685
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-11,0.095,0.13,0.04,0.026539552
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-12,0.088333333,0.13,0.08,0.019034675
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-13,0.09875,0.13,0.08,0.024726768
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-14,0.105833333,0.17,0.08,0.033481555
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-15,0.117916667,0.21,0.04,0.039450483
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-16,0.165833333,0.3,0.08,0.06626145
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-17,0.079166667,0.13,0.04,0.020624314
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-18,0.080833333,0.13,0.04,0.018862585
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-19,0.129166667,0.43,0.04,0.095184794
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-20,0.22875,0.55,0.08,0.134400844
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-21,0.078333333,0.08,0.04,0.008164966
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-22,0.1425,0.55,0.04,0.14392782
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-23,0.14625,0.51,0.04,0.140613949
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-24,0.188333333,1.2,0.04,0.254228016
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-25,0.229166667,1.2,0.04,0.318746412
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-26,0.275416667,1.2,0.04,0.37024057
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-27,0.405416667,2.1,0.04,0.626168328
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-28,0.429166667,2.19,0.04,0.579594436
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-29,0.520416667,1.67,0.04,0.591949463
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-30,0.253333333,1.03,0.04,0.314043291
ditch,upper,ditch_upper,43.68429,-110.58278,2022-03-31,0.487916667,2.23,0.04,0.694374784
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-01,0.800416667,2.83,0.08,1.027929448
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-02,0.594166667,1.93,0.04,0.716106117
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-03,0.604583333,2.19,0.04,0.768476636
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-04,0.07625,0.13,0.04,0.026996377
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-05,0.069166667,0.13,0.04,0.026851713
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-06,0.083333333,0.13,0.04,0.025137304
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-07,0.324583333,1.58,0.04,0.475924539
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-08,1.155,3.69,0.04,1.321106256
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-09,1.567916667,4.12,0.04,1.421193556
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-10,0.587083333,1.88,0.04,0.686905342
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-11,0.147916667,0.86,0.04,0.196113968
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-12,0.07375,0.13,0.04,0.020390215
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-13,0.062083333,0.13,0.04,0.024668087
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-14,0.075833333,0.13,0.04,0.0233902
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-15,0.363333333,1.63,0.04,0.521400011
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-16,0.738333333,2.91,0.04,1.015996691
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-17,0.975,3.21,0.04,1.124111243
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-18,2.027916667,5.45,0,2.096860965
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-19,1.0475,2.01,0.21,0.619054328
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-20,1.405,4.59,0.04,1.606384003
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-21,2.045833333,4.33,0.04,1.613063293
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-22,1.917083333,3.26,0.86,0.716977225
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-23,2.144583333,5.62,0.21,1.918624913
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-24,2.093333333,4.84,0.17,1.571406644
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-25,2.449583333,5.75,0.04,2.112862223
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-26,2.681666667,5.4,0.08,2.009394602
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-27,2.4875,5.19,0.13,1.664381985
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-28,1.504166667,3.17,0.04,1.021162665
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-29,2.085833333,4.37,0.43,1.383046155
ditch,upper,ditch_upper,43.68429,-110.58278,2022-04-30,3.637083333,8.23,0.08,2.922847747
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-01,3.885,7.46,1.88,1.73767711
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-02,3.361666667,6.48,1.37,1.894561247
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-03,2.154166667,4.29,0.64,1.281639292
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-04,4.001666667,8.96,0.55,2.97698661
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-05,3.727916667,8.11,0.73,2.535048202
ditch,upper,ditch_upper,43.68429,-110.58278,2022-05-06,3.234583333,5.7,1.8,1.288315311
