variable,x,y
UpperSnake_ProfileCurvatureRange,-11.062812805175781,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-10.797305297851562,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-10.531797790527344,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-10.266290283203125,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-10.000782775878907,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-9.735275268554688,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-9.469767761230468,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-9.20426025390625,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-8.938752746582031,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-8.673245239257813,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-8.407737731933594,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-8.142230224609374,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-7.876722717285157,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-7.611215209960937,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-7.345707702636719,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-7.0802001953125,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-6.814692687988281,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-6.549185180664063,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-6.283677673339843,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-6.018170166015625,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-5.752662658691406,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-5.487155151367188,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-5.221647644042969,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-4.95614013671875,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-4.690632629394531,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-4.4251251220703125,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-4.159617614746094,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-3.8941101074218754,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-3.628602600097656,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-3.3630950927734373,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-3.0975875854492188,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-2.8320800781249993,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-2.5665725708007816,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-2.301065063476562,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-2.0355575561523445,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-1.770050048828125,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-1.5045425415039055,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-1.2390350341796879,0.0581621490418911
UpperSnake_ProfileCurvatureRange,-0.9735275268554684,0.0581621490418911
