variable,x,y
UpperSnake_ProfileCurvature,-28.71934986114502,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.605605728149413,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.491861595153807,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.378117462158205,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.2643733291626,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.150629196166992,5.914234207011759E-4
UpperSnake_ProfileCurvature,-28.036885063171386,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.92314093017578,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.809396797180177,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.69565266418457,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.581908531188965,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.46816439819336,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.354420265197753,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.240676132202147,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.126931999206544,5.914234207011759E-4
UpperSnake_ProfileCurvature,-27.013187866210938,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.89944373321533,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.785699600219726,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.671955467224123,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.558211334228517,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.44446720123291,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.330723068237305,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.2169789352417,5.914234207011759E-4
UpperSnake_ProfileCurvature,-26.103234802246092,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.98949066925049,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.875746536254884,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.762002403259277,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.64825827026367,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.534514137268065,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.420770004272462,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.307025871276856,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.19328173828125,5.914234207011759E-4
UpperSnake_ProfileCurvature,-25.079537605285644,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.965793472290038,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.85204933929443,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.73830520629883,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.624561073303223,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.510816940307617,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.39707280731201,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.283328674316408,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.169584541320802,5.914234207011759E-4
UpperSnake_ProfileCurvature,-24.055840408325196,5.914234207011759E-4
UpperSnake_ProfileCurvature,-23.94209627532959,5.960756679996848E-4
UpperSnake_ProfileCurvature,-23.828352142333983,6.102530751377344E-4
UpperSnake_ProfileCurvature,-23.714608009338377,6.24767504632473E-4
UpperSnake_ProfileCurvature,-23.600863876342775,6.39626698102802E-4
UpperSnake_ProfileCurvature,-23.48711974334717,6.548393284901977E-4
UpperSnake_ProfileCurvature,-23.373375610351562,6.704134866595268E-4
UpperSnake_ProfileCurvature,-23.259631477355956,6.863575545139611E-4
UpperSnake_ProfileCurvature,-23.145887344360354,7.026808452792466E-4
UpperSnake_ProfileCurvature,-23.032143211364748,7.193920318968594E-4
UpperSnake_ProfileCurvature,-22.91839907836914,7.365000783465803E-4
UpperSnake_ProfileCurvature,-22.804654945373535,7.540149381384254E-4
UpperSnake_ProfileCurvature,-22.69091081237793,7.719459827058017E-4
UpperSnake_ProfileCurvature,-22.577166679382323,7.90302874520421E-4
UpperSnake_ProfileCurvature,-22.463422546386717,8.090962073765695E-4
UpperSnake_ProfileCurvature,-22.349678413391114,8.283360511995852E-4
UpperSnake_ProfileCurvature,-22.235934280395508,8.480327087454498E-4
UpperSnake_ProfileCurvature,-22.122190147399902,8.681976469233632E-4
UpperSnake_ProfileCurvature,-22.008446014404296,8.888416923582554E-4
UpperSnake_ProfileCurvature,-21.894701881408693,9.099761373363435E-4
UpperSnake_ProfileCurvature,-21.780957748413087,9.316122741438448E-4
UpperSnake_ProfileCurvature,-21.66721361541748,9.537626756355166E-4
UpperSnake_ProfileCurvature,-21.553469482421875,9.764392743818462E-4
UpperSnake_ProfileCurvature,-21.43972534942627,9.996540611609817E-4
UpperSnake_ProfileCurvature,-21.325981216430662,0.0010234207147732377
UpperSnake_ProfileCurvature,-21.21223708343506,0.0010477517498657107
