V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.0611439412135092,0.0614124119516581,0.06164194092757993,0.0618844391158205,0.062125660743569025,0.06237441749285187,0.06265354393553704,0.06291932678428791,0.06319625021489772,0.06343935586446335,0.06365178005868331,0.06387918748920646,0.06415229796347852,0.06435565447873548,0.06459869506375304,0.06486659597007395,0.06512702144703159,0.06539181570826852,0.06566948283861963,0.06590665947868385,0.06617162929164082,0.06641864398256271,0.06671906232430698,0.06697257606414922,0.06722811418286075,0.06748206582794206,0.06772085366067504,0.06790479072717674,0.06810673696607158,0.06825908976177475,0.06831518939687625,0.06844348023358814,0.06853168736741745,0.06862181423837097,0.06878627127309389,0.06897644390718027,0.06914674596868987,0.06939943179594271,0.06964990685333014,0.06991150691221205,0.07020315956634539,0.07049238808553447,0.07079353238009228,0.07112743410792646,0.07145604538046578,0.07175304176607598,0.07206225438560256,0.07242404004933374,0.07274584005842985,0.07307598119842956,0.07340445799823181,0.07368284899894191,0.073964561886941,0.07433940939317114,0.07470149836410458,0.07505081140770088,0.07535257788657808,0.07567979246629393,0.07600274465817373,0.07631917514807919,0.07662963278042256,0.07693216134556649,0.07723786625789367,0.07754766705415592,0.07788281990125526,0.07816051350118812,0.07845741242737514,0.07873441752364341,0.07905244209523664,0.07935409830796007,0.07971917644980217,0.08006816633309097,0.08040094761532644,0.08076662114462073,0.08106523151188391,0.08139370304650624,0.08178161808658096,0.0821383903462111,0.0824619835793421,0.08276216511537081,0.08306748681174222,0.08334741405064654,0.08368286030979288,0.08405989557585344,0.08443425870851913,0.08483217879703159,0.08515186924992915,0.08551353922964867,0.0858458624240282,0.08621850422614015,0.08652171014607536,0.08685707505470544,0.0872453349483548,0.08766240565446187,0.08801124992246886,0.08839832740186414,0.08872611436146335,0.08912292804749529,0.08949530899043952,0.08983524226321767
0.06039245189401143,0.0606868937683671,0.060974761885057085,0.06130625451616454,0.061611176282475866,0.06188803691831396,0.06217746041193191,0.06249338556625232,0.06278969779387587,0.06309070656578586,0.06340877344018328,0.06368638181032628,0.06392932079566702,0.06423502704733568,0.06454104042314109,0.06480489997051965,0.0651367139454167,0.06541058134484042,0.0657492562250369,0.0660650058889778,0.06637558668858215,0.06666110679080382,0.06698663031702269,0.06730937638875593,0.06762982273678096,0.06791883178432835,0.0682329124558642,0.06848379908471575,0.0687374546842627,0.06893299481874283,0.06905827301533933,0.06922482689694379,0.06935660201914384,0.06951244573391435,0.06972160999558415,0.06995876997804802,0.07022988942837752,0.07049718694507096,0.07082538263895173,0.07115527928193587,0.07149738631247643,0.0718548343932371,0.07222123278123369,0.07258310821234758,0.07295980959130711,0.07336073081718615,0.07375690375325426,0.07415262174404733,0.07453136928021671,0.07488229199623257,0.07525059083727982,0.07563648562101022,0.07602592792639723,0.07643241955017341,0.07684627703151449,0.0772762837477539,0.07761842560467676,0.07799629341542239,0.07836463248903255,0.07875770730564169,0.07915664769957458,0.07946729315279655,0.07986158129635193,0.08028045535575418,0.08066860063161571,0.08103013477218489,0.0814120601212855,0.08177895001034115,0.0821946324816958,0.0826151132975524,0.08300719771672345,0.08343788286705489,0.08382866396012795,0.08421100905366274,0.08458850690664937,0.08495716125537169,0.08535066538819436,0.08574647608071449,0.08616388705987658,0.08661200140931295,0.08700194741554865,0.08740728386889132,0.08781449785658124,0.08821667676285812,0.08858743385195796,0.08902941406105273,0.08944854976791468,0.08987683758228816,0.09034767656626369,0.09079747367690436,0.09121314330681339,0.09163173092081307,0.0920781386563435,0.09256810049521902,0.09301207810089555,0.09348085902061139,0.09392312499920467,0.09442323825219688,0.09487878415545851,0.09541352990653272
0.05965551182253513,0.05999561412516372,0.06030120901826734,0.0606346992508757,0.06096105063115331,0.0612958138351341,0.06166920589223116,0.062018957484321124,0.0623767612840186,0.06270704650203615,0.0630445891916364,0.06339084225599086,0.06374353922371508,0.06410051858048901,0.06442302429717119,0.06476039209633412,0.06511773072385385,0.0654545556669577,0.06583329612295066,0.06615938368985776,0.0665486917525059,0.066906519130264,0.0672770252461335,0.06761908780885477,0.06798036242323188,0.0683290481119765,0.06869672614810912,0.0690265642207743,0.06930468645967502,0.069561085581414,0.06976681265663116,0.06998882527384359,0.07018384675366178,0.07038212792571914,0.07061341150157797,0.07092491427892336,0.07125001845186438,0.07159970705731995,0.07198463656398052,0.07239195093895906,0.07278098034395282,0.07316969013089318,0.07360876901288109,0.07402675131068141,0.07447261288513733,0.07494035686000443,0.07538363065957629,0.07584248492744054,0.07624193659909896,0.07667648855634834,0.07712719787399511,0.07759192320898838,0.07802579398888695,0.07852006702833676,0.07898116985681868,0.07940135774496773,0.07984539730542849,0.08035509766071244,0.08075811338165646,0.08122092731518098,0.08162299173844775,0.08203982209683923,0.08249034239395943,0.0829939388544215,0.0834591752906205,0.08389480689624625,0.08434059845338872,0.08481589954917497,0.08526946509661316,0.08573458591923204,0.08616910680537854,0.08667240763773704,0.08715964316370094,0.08757155791508199,0.08804792544675956,0.08859280503908713,0.08911135222818947,0.08959163200450036,0.09004136658779181,0.09054541658310301,0.09100397896848057,0.09150414469749363,0.09198011499754691,0.09249806913748602,0.09300121877115512,0.0935107152058707,0.0940272599943256,0.09454286922430033,0.09506621632419994,0.09556557554735085,0.09611697736459476,0.09658943143655621,0.09713320214533291,0.09766362982259578,0.09821215767717785,0.09876083560073058,0.09933019582413975,0.09987954256430795,0.1004315260372747,0.10096717690995806
0.058866418175799795,0.05923845360329491,0.05961220925997825,0.060003272367446445,0.06040329947061808,0.06076657401726691,0.06114724705332631,0.061566684358944315,0.06194778200922012,0.062369946252111494,0.06273626005329841,0.06310973435846334,0.06349658392781986,0.06390573862596267,0.06428307370928638,0.06470163152136114,0.06511223443108304,0.0654809605908842,0.06587480278120655,0.06626749857881979,0.06665344448145363,0.06709053195391693,0.06749618065701762,0.0679167870349679,0.06830243278227693,0.06873664009329555,0.06914248939907208,0.06950735913748755,0.06988069344917894,0.07017563593384175,0.07045729171538473,0.07073285200938514,0.07096160850343386,0.07119732315199666,0.07150393188411631,0.07185469752844031,0.07223025174730167,0.07264801572044771,0.07310524339632248,0.07357250620520983,0.07404723013125025,0.0745032498068956,0.07497853615397028,0.07546654598015756,0.07600491539860287,0.07646728775356673,0.07698065720088333,0.07747658899158433,0.07794411146337579,0.07845999857773149,0.0789610969833163,0.07951768634088642,0.08005153227668031,0.0805680593358948,0.08108353864371352,0.0815684205019175,0.08206278984708262,0.08256734992268049,0.0830654401226175,0.08358777845823992,0.08407325651590078,0.08464042500000071,0.08518786221258372,0.0857016195293749,0.0862390676095166,0.08677522095315857,0.08727103131155511,0.08780092403504812,0.08832140853939638,0.0888154529180714,0.08938709633639294,0.0899490404362432,0.09054270148413061,0.09113162044059701,0.09172917717841657,0.09225325157734791,0.09285912042588305,0.09340339657394278,0.09399879516283424,0.09456571665254464,0.09513417050186067,0.09572120901506483,0.09633220010772049,0.09696291423003307,0.09752440436807103,0.09814101470643113,0.09874065875113659,0.09939650899147319,0.0999959017562789,0.10059673387337105,0.10122722020419492,0.10181442489514334,0.10239115593283679,0.10297324659704751,0.10359780443777293,0.10420595512266297,0.10478291214345443,0.10540788503904998,0.10603068058551739,0.10667832132179388
0.05812804437153555,0.058532473815373263,0.058927142439913593,0.059339017745295465,0.05979003076743175,0.060226792466473875,0.06068770606968173,0.06111893268864551,0.061563394424314716,0.06199478412537713,0.06240543630242063,0.06281672903327591,0.06324652106487463,0.06369218306761855,0.0641321025032568,0.06458560054833443,0.06501464759136198,0.06545359931868351,0.06591163936343629,0.06635046224972622,0.06676200072103324,0.06723324707375992,0.06770447595505467,0.06818339877732195,0.06862546117708186,0.06906732379154665,0.06952563558124847,0.06997062227916169,0.07039736504781166,0.07077364499315435,0.07108871340425037,0.07142163852238415,0.07170127572067199,0.0719807737988913,0.0723276897544502,0.07277430594460742,0.07323441996030451,0.07369719897385262,0.07421224698590842,0.07474139006881489,0.07526631238658173,0.07576788448794339,0.07633317381324475,0.07688581837631879,0.07743212018993854,0.07799086378482663,0.07856017437352283,0.07909668015749353,0.07966773858570692,0.08023335569125101,0.08081815944599155,0.08140120205807688,0.08201538149984607,0.0826022972061701,0.0831730912432924,0.08372330143985837,0.08427796780450807,0.08486684972759274,0.08543232418356193,0.08599504255897722,0.0865827894725056,0.08723316977802567,0.08785270015540761,0.08844689092034591,0.08904646725531529,0.08963635941663196,0.09024084403080591,0.09083624233728656,0.09143085436641708,0.09204717629584616,0.09272400049332948,0.09336951440330911,0.09405829167039484,0.09472227938240889,0.09539437076982045,0.09604418340022372,0.09668049259954839,0.09731766851440238,0.09794384200432507,0.09865645321614745,0.09929646761117109,0.09997054898284553,0.1006813724424614,0.10140395238124089,0.10209113511707216,0.10277663201577979,0.10345615971011696,0.10416766403541072,0.10486160899103075,0.10553760590361949,0.106228254436253,0.10699061347947315,0.10770785992596595,0.10845827382360924,0.10910944001822319,0.10987087246134804,0.11067876636222349,0.11144948085313193,0.11218469320884185,0.1129258177774651
0.05742917848413544,0.05784761437301025,0.05827318476466,0.058736404829102216,0.05919663671702001,0.05967400033895514,0.06015830204418349,0.06063739866575198,0.06109780377217445,0.06157493305912717,0.062065863302741525,0.06255097465664282,0.06301982110122872,0.0634712671819296,0.06394477780834483,0.06443364720107649,0.06491878945327095,0.0654015136090742,0.06588164326886518,0.0663971780380631,0.06688688046119275,0.06737952645025613,0.0679208296507932,0.06841622344791695,0.06891033621322139,0.06943371093876387,0.06990376307355874,0.07041956128843647,0.07090828556622761,0.0713432407148869,0.07171771639850744,0.07210425959079347,0.07242450808297435,0.07273065084984663,0.07315627304671171,0.07364578568257175,0.07418137184636835,0.07470860942270932,0.075317289675377,0.07587945064190971,0.07648394295049767,0.07707512237962942,0.07767863497041641,0.07826859646121481,0.07885232744447823,0.07946474094956635,0.0800737811142753,0.08074824385036648,0.08136598947413184,0.0820142402312844,0.08266716446039539,0.08332758049763762,0.083953585994706,0.08457673640751308,0.08521853224884621,0.08585612350089399,0.08649557511868751,0.08716443680400014,0.08779257640405543,0.0884338413223367,0.08912051235179543,0.08981655142075877,0.09052515398126455,0.09122083907391304,0.09189795541670089,0.09258338268724643,0.09326226055606156,0.09401210997509402,0.09473518335794973,0.09542360885509844,0.09612559488044468,0.09684029809774963,0.09760681173005513,0.09835836346927006,0.0990914783555081,0.09985150411385744,0.10058103780044532,0.10131412340399082,0.10208952659619154,0.10285420983572614,0.10360380367021427,0.10434432278478906,0.1050792194377223,0.10588990352006786,0.10672149475553623,0.10750419070395667,0.10830370766788527,0.10910360153454426,0.10990156792722042,0.11074362384543376,0.11154192228269012,0.11245039825847543,0.11333281927679176,0.11420710521234045,0.11510855467459427,0.11597483447718568,0.11686812696853681,0.11784237324751587,0.11870147705670366,0.11958292055380336
0.05674744283971966,0.05719825678454496,0.057671993931276117,0.05816349645821785,0.05863942534512298,0.059122582391432525,0.05962811005272984,0.0601378122176881,0.06063201457641567,0.06113789601035579,0.061655159596643166,0.0621792310911894,0.0626831526959164,0.06321517779785087,0.0637453225873578,0.06426244132798337,0.06481850173421586,0.06535839059593207,0.06587560665967929,0.0664036067652738,0.06698324953647497,0.06751075439581045,0.06807876060213075,0.06864223094074541,0.06920171084646999,0.06976032154638212,0.07031056465243644,0.07083963332695724,0.07136208119072043,0.07187408860507252,0.0723177434391226,0.07272283870195988,0.07310206018998748,0.07349321818887744,0.07397282337269721,0.07449951415533543,0.07508526568362262,0.07570384313468222,0.07634722003093647,0.07700896628296176,0.07764742851959228,0.07830427954166952,0.0789441073138654,0.0795920654869267,0.0802700066952845,0.08096030767412822,0.08164659286636096,0.08230890198779549,0.08297886409491294,0.08373279977971718,0.08442026975757877,0.08514373814062555,0.08584342980382166,0.08659171426731026,0.08725177981641934,0.08796285793543861,0.08875145654341332,0.08943637657840599,0.09014635410103883,0.09092867521629254,0.09167479128849153,0.09243424413374271,0.09318848364502337,0.09394170085301821,0.09470648821280421,0.0954641458013259,0.09627190037596196,0.09705063405181387,0.0978527984809645,0.09869032483645704,0.09948486021558205,0.10030964816900056,0.10117513451968282,0.1020024664576084,0.10285743025778393,0.10368104718087343,0.10449192150636039,0.10532970805286804,0.10615854586284591,0.10704709703162328,0.10792781995850549,0.10880687499618635,0.10970591014624864,0.11059951997858487,0.11150676735142162,0.11246330288896328,0.11342517320152522,0.11437755549061644,0.11532055653794397,0.11629573896880901,0.11725749451610568,0.11816681377420538,0.11911349290784048,0.1200941223592938,0.12105689557010227,0.12206475358552095,0.12307916118154377,0.12409183390201371,0.12507720504472009,0.12605544882743364
0.05608232459507332,0.05657382585614139,0.057044351339896465,0.057526650659905344,0.05804534523371506,0.05858299073105647,0.059129047421127665,0.05965733682412712,0.06018421151790671,0.06074012069910583,0.06127738671656595,0.061827343875139044,0.06237348844475598,0.06291603202206517,0.06349763808656768,0.06407238647243423,0.06466255931263327,0.06524265336038122,0.06583214017944368,0.0664070015558333,0.06700553008349992,0.0676042310837265,0.06818169362860635,0.06881470010122653,0.06944768929748472,0.07004947032442001,0.07064929929915024,0.07123263288268228,0.07179931745264018,0.07236891431094826,0.07287012312962911,0.07332290061356403,0.07374528394591212,0.0742090189934635,0.07474919072214435,0.07535378667537275,0.07599960135241444,0.07666699534132126,0.07736824308799058,0.07806946603498384,0.07876337696753355,0.0794754797971077,0.08018374716430819,0.08092991005826669,0.08165617064104615,0.0823894296062038,0.08309193060025884,0.08381982756998702,0.0846149031746561,0.0853746999429729,0.08619138206548592,0.08694708012502476,0.08769109838469845,0.08848582309598788,0.08924920253840746,0.09003815730314345,0.09088752596776824,0.09168950713695562,0.09248454444054227,0.09331166961432044,0.09413922750770018,0.09496894773822229,0.09578981811807874,0.09664893412224033,0.09754509767742256,0.09839405598018555,0.09924044520028982,0.10011847088625758,0.10099802526925226,0.10191064837333605,0.10281226721150404,0.10371762708201568,0.10466368565195551,0.10562842239894692,0.10656777559802967,0.10754209867589783,0.10848967945794138,0.10944971204597014,0.1103995428061689,0.11135776135908523,0.112277386956406,0.11326160556887332,0.11428679225576138,0.11529885302055506,0.11630267589495502,0.11733999978672088,0.11838594687039025,0.11943046625824402,0.12049530304253626,0.12155874679723723,0.12269947094565112,0.12381708934039143,0.12483252930146177,0.1259360770835119,0.1270736524902758,0.12820364285845143,0.12928857233519916,0.13045545364052455,0.1316677548475363,0.13284480137004373
0.05542331347679606,0.055930508664161,0.056470599197055875,0.05698115020542662,0.057492111051992215,0.05804043832270184,0.05857464102387649,0.059140670945836304,0.05973238529274082,0.06031999477843376,0.06090691673184432,0.06148070175714613,0.062079170032253016,0.06270495981533565,0.06328075194757722,0.06384965719746355,0.06448905054541118,0.06512037490010922,0.0657263144126849,0.0663734410279359,0.0670325738905198,0.06765204745848183,0.06828441699410034,0.06895322306068648,0.06963242347211912,0.07029939842824363,0.0709551451438244,0.07158088296257141,0.07219626288876539,0.0728283879736597,0.07337201980394638,0.07388439817590843,0.07437073436078032,0.0748818856502113,0.07549370437999922,0.07612675194935509,0.07684250258225984,0.07758034239468573,0.07834528485952152,0.07909408563000442,0.07985924132897654,0.08062232386081664,0.08140148781118405,0.08219459407728293,0.08296517797086438,0.08376586722687845,0.08457435293760454,0.08539458974248618,0.0862257587915509,0.08706407477945007,0.0878842757347697,0.0887323537647469,0.08957204816561389,0.090377017563423645,0.0912343455308237,0.09210720763697251,0.09302070595405032,0.09393346569890053,0.09478440216836109,0.09567113193354126,0.09656960932801449,0.097496217296264,0.09839904523334483,0.09935013283461465,0.10028842207711494,0.10125397909641745,0.10222733112332304,0.10319935576919614,0.10421945417695215,0.10519143188531782,0.10618774459365607,0.10719595160008304,0.10818515284124462,0.10922913140211961,0.11025481667315518,0.11131380909929281,0.11237051113165779,0.1134817396775685,0.11454715255711619,0.11563253076578262,0.11672305683891816,0.1177893261360935,0.1189125196757703,0.12003378296529445,0.12113920090741456,0.12230906997704376,0.12346836377641339,0.12463958087931135,0.12581654169768267,0.12704278366288285,0.1282625663174106,0.12951543427469336,0.13074935734575607,0.1319664000391223,0.133269605461044,0.13451056828417915,0.1358070689859624,0.1371032087547699,0.1384009021290284,0.13972540180722043
0.0547182915331486,0.055251745496266935,0.05581809042213806,0.056395004288484187,0.05695713706160838,0.05754079093960368,0.058094550377892504,0.05868610368204282,0.059280182107040974,0.05990212760343563,0.060505350079955146,0.06112481796849365,0.061761387750970974,0.06237605765538623,0.06303406276949472,0.06367723786068157,0.06432282405571578,0.06500568455287517,0.06564072160031471,0.06630529771522455,0.06697772103138608,0.06768222755334659,0.06837428843177598,0.06909421768331851,0.0698016786483881,0.07050905625640787,0.07122501722392796,0.071934535993004,0.07258752728651816,0.07326222783527671,0.07384595291051005,0.07441216276210101,0.07494294003634278,0.07550204502603722,0.07618779954758627,0.0769165603769807,0.07766789182763227,0.07849238568690135,0.07928415507403377,0.08008830415273988,0.08092580252025752,0.08173340559057939,0.08258385111553351,0.0834419760840039,0.08429023132924242,0.08514688156991297,0.08604065031576466,0.08694768728496788,0.08780180025449802,0.08868977451673817,0.08959162264019745,0.0905017427622952,0.09138571144431096,0.09227831632551003,0.09323695530135527,0.09420963156493019,0.0951212723391767,0.09605042968214608,0.09701093109248707,0.09801568693644405,0.0990189061489893,0.0999975251161078,0.10104294533524066,0.10205458784897123,0.10310399902028337,0.10413171454503542,0.10517981430332764,0.10622642203688133,0.10725609242498835,0.1083436065321528,0.10945459744423981,0.11058215040516155,0.11172312473645467,0.1128352679550395,0.11400215839516005,0.11520657341080623,0.11642108529569713,0.11758777992112628,0.11879979934022902,0.11997884762315537,0.12112018669999973,0.12233769131740993,0.1235831369053699,0.1248690740741388,0.12615529534402384,0.12739556019496046,0.12872429407604835,0.13000678416076347,0.13131888254320934,0.1326677080461813,0.13405215952655036,0.13542894006008954,0.13677470257337612,0.13815578817748475,0.1395234520561241,0.14093270584652193,0.14231216206811279,0.14378130190424954,0.1452715015508452,0.14670997565482258
