V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.0611439412135092,0.0614124119516581,0.06164194092757993,0.0618844391158205,0.062125660743569025,0.06237441749285187,0.06265354393553704,0.06291932678428791,0.06319625021489772,0.06343935586446335,0.06365178005868331,0.06387918748920646,0.06415229796347852,0.06435565447873548,0.06459869506375304,0.06486659597007395,0.06512702144703159,0.06539181570826852,0.06566948283861963,0.06590665947868385,0.06617162929164082,0.06641864398256271,0.06671906232430698,0.06697257606414922,0.06722811418286075,0.06748206582794206,0.06772085366067504,0.06790479072717674,0.06810673696607158,0.06825908976177475,0.06831518939687625,0.06844348023358814,0.06853168736741745,0.06862181423837097,0.06878627127309389,0.06897644390718027,0.06914674596868987,0.06939943179594271,0.06964990685333014,0.06991150691221205,0.07020315956634539,0.07049238808553447,0.07079353238009228,0.07112743410792646,0.07145604538046578,0.07175304176607598,0.07206225438560256,0.07242404004933374,0.07274584005842985,0.07307598119842956,0.07340445799823181,0.07368284899894191,0.073964561886941,0.07433940939317114,0.07470149836410458,0.07505081140770088,0.07535257788657808,0.07567979246629393,0.07600274465817373,0.07631917514807919,0.07662963278042256,0.07693216134556649,0.07723786625789367,0.07754766705415592,0.07788281990125526,0.07816051350118812,0.07845741242737514,0.07873441752364341,0.07905244209523664,0.07935409830796007,0.07971917644980217,0.08006816633309097,0.08040094761532644,0.08076662114462073,0.08106523151188391,0.08139370304650624,0.08178161808658096,0.0821383903462111,0.0824619835793421,0.08276216511537081,0.08306748681174222,0.08334741405064654,0.08368286030979288,0.08405989557585344,0.08443425870851913,0.08483217879703159,0.08515186924992915,0.08551353922964867,0.0858458624240282,0.08621850422614015,0.08652171014607536,0.08685707505470544,0.0872453349483548,0.08766240565446187,0.08801124992246886,0.08839832740186414,0.08872611436146335,0.08912292804749529,0.08949530899043952,0.08983524226321767
0.12153639310752062,0.1220993057200252,0.12261670281263701,0.12319069363198504,0.12373683702604489,0.12426245441116583,0.12483100434746895,0.12541271235054025,0.1259859480087736,0.12653006243024922,0.12706055349886658,0.12756556929953272,0.12808161875914553,0.12859068152607117,0.12913973548689411,0.1296714959405936,0.1302637353924483,0.13080239705310892,0.13141873906365653,0.13197166536766164,0.13254721598022295,0.13307975077336653,0.13370569264132967,0.13428195245290514,0.1348579369196417,0.13540089761227042,0.13595376611653925,0.1363885898118925,0.1368441916503343,0.13719208458051757,0.1373734624122156,0.1376683071305319,0.13788828938656128,0.13813425997228532,0.13850788126867802,0.13893521388522828,0.1393766353970674,0.13989661874101367,0.14047528949228189,0.14106678619414792,0.1417005458788218,0.14234722247877157,0.14301476516132597,0.14371054232027403,0.1444158549717729,0.14511377258326214,0.14581915813885682,0.14657666179338108,0.14727720933864658,0.14795827319466215,0.14865504883551162,0.14931933461995212,0.14999048981333823,0.15077182894334457,0.1515477753956191,0.15232709515545478,0.15297100349125484,0.15367608588171633,0.15436737714720628,0.15507688245372087,0.15578628047999715,0.15639945449836304,0.1570994475542456,0.1578281224099101,0.15855142053287097,0.159190648273373,0.15986947254866063,0.16051336753398454,0.16124707457693244,0.16196921160551248,0.16272637416652563,0.16350604920014586,0.1642296115754544,0.1649776301982835,0.1656537384185333,0.16635086430187793,0.16713228347477532,0.16788486642692557,0.1686258706392187,0.16937416652468376,0.17006943422729087,0.17075469791953785,0.17149735816637413,0.17227657233871158,0.17302169256047709,0.17386159285808434,0.17460041901784384,0.17539037681193684,0.1761935389902919,0.17701597790304452,0.17773485345288875,0.17848880597551853,0.1793234736046983,0.1802305061496809,0.1810233280233644,0.18187918642247553,0.18264923936066801,0.18354616629969217,0.18437409314589803,0.1852487721697504
0.18119190493005577,0.1820949198451889,0.18291791183090436,0.18382539288286073,0.1846978876571982,0.18555826824629992,0.18650021023970012,0.18743166983486137,0.1883627092927922,0.18923710893228535,0.190105142690503,0.1909564115555236,0.1918251579828606,0.19269120010656016,0.1935627597840653,0.19443188803692774,0.19538146611630214,0.19625695272006663,0.1972520351866072,0.1981310490575194,0.19909590773272887,0.19998626990363055,0.2009827178874632,0.20190104026175992,0.2028382993428736,0.2037299457242469,0.20465049226464838,0.2054151540326668,0.20614887811000931,0.20675317016193157,0.20714027506884675,0.2076571324043755,0.20807213614022307,0.20851638789800447,0.209121292770256,0.20986012816415167,0.21062665384893176,0.2114963257983336,0.2124599260562624,0.21345873713310698,0.21448152622277464,0.21551691260966477,0.21662353417420704,0.21773729363095545,0.21888846785691024,0.22005412944326658,0.2212027887984331,0.2224191467208216,0.22351914593774552,0.2246347617510105,0.22578224670950675,0.2269112578289405,0.2280162838022252,0.22929189597168131,0.23052894525243775,0.23172845290042252,0.2328164007966833,0.23403118354242874,0.23512549052886275,0.23629780976890186,0.23740927221844488,0.23843927659520225,0.239589789948205,0.2408220612643316,0.24201059582349146,0.24308545516961927,0.24421007100204936,0.24532926708315952,0.2465165396735456,0.24770379752474453,0.24889548097190417,0.25017845683788287,0.2513892547391553,0.25254918811336546,0.25370166386529286,0.2549436693409651,0.2562436357029648,0.25747649843142595,0.2586672372270105,0.2599195831077868,0.26107341319577143,0.2622588426170315,0.263477473163921,0.26477464147619756,0.2660229113316322,0.267372308063955,0.26862767901216944,0.26993324603623714,0.2712597553144918,0.27258155345039536,0.27385183081748354,0.2750782374120747,0.2764566757500312,0.2778941359722767,0.27923548570054224,0.2806400220232061,0.2819794351848078,0.2834257088640001,0.2848056191831727,0.28621594907970843
0.24005832310585556,0.24133337344848382,0.2425301210908826,0.2438286652503072,0.24510118712781628,0.24632484226356682,0.24764745729302642,0.24899835419380567,0.25031049130201233,0.25160705518439686,0.2528414027438014,0.2540661459139869,0.25532174191068047,0.2565969387325229,0.25784583349335166,0.2591335195582889,0.2604937005473852,0.2617379133109508,0.2631268379678138,0.2643985476363392,0.2657493522141825,0.26707680185754745,0.2684788985444808,0.2698178272967278,0.27114073212515055,0.27246658581754246,0.27379298166372046,0.27492251317015437,0.2760295715591883,0.2769288060957733,0.2775975667842315,0.27838998441376067,0.27903374464365693,0.2797137110500011,0.28062522465437234,0.281714825692592,0.28285690559623344,0.2841443415187813,0.28556516945258487,0.2870312433383168,0.28852875635402486,0.29002016241656037,0.2916020703281773,0.293203839611113,0.29489338325551306,0.2965214171968333,0.29818344599931645,0.2998957357124059,0.30146325740112134,0.30309476032874194,0.304743343692823,0.3064289441698269,0.3080678160789055,0.3098599553075761,0.31161248389615126,0.31329687340234,0.31487919064376596,0.31659853346510924,0.31819093065148024,0.31988558822714175,0.3214825287343457,0.323079701595203,0.32477765216078874,0.32652368079370647,0.3282496634330081,0.3298606761227778,0.3314811023136045,0.33313019111820763,0.334837948212942,0.33651925044281594,0.3382825773082971,0.3401274972741261,0.3419319562232859,0.3436808085539625,0.3454308410437094,0.347196920918313,0.34910275612884784,0.35087989500536876,0.35266603238984473,0.3544852997603314,0.3562075836976321,0.35798005163209634,0.35980967327164154,0.3617375557062307,0.3635473156997032,0.3655133227703862,0.367368337763306,0.36932975502771037,0.37125565707077074,0.3731782873237664,0.37507905102167843,0.3768926623072181,0.378847831682868,0.3808673825693242,0.3828332901383152,0.3848459771458691,0.3867623473282622,0.3888335939030501,0.3908362997686901,0.3928942704015023
0.2981863674773911,0.2998658472638571,0.3014572635307962,0.30316768299560265,0.30489121789524803,0.3065516347300407,0.30833516336270816,0.31011728688245116,0.311873885726327,0.313601839309774,0.315246839046222,0.31688287494726286,0.31856826297555507,0.3202891218001414,0.3219779359966085,0.3237191201066233,0.3255083481387472,0.3271915126296343,0.32903847733125,0.3307490098860654,0.3325113529352157,0.3343100489313074,0.3361833744995355,0.33800122607404975,0.3397661933022324,0.34153390960908914,0.3433186172449689,0.34489313544931605,0.3464269366069999,0.34770245108892767,0.34868628018848186,0.3498116229361448,0.3507350203643289,0.35169448484889243,0.35295291440882254,0.3544891316371994,0.35609132555653794,0.35784154049263395,0.35977741643849326,0.3617726334071317,0.36379506874060663,0.3657880469045037,0.3679352441414221,0.3700896579874318,0.3723255034454516,0.3745122809816599,0.37674362037283926,0.37899241586989946,0.3811309959868282,0.38332811601999295,0.3855615031388146,0.3878301462279038,0.39008319757875154,0.3924622525137462,0.3947855751394437,0.39702017484219837,0.39915715844827404,0.401465383192702,0.4036232548350422,0.405880630786119,0.40806531820685127,0.41031287137322864,0.4126303523161964,0.4149705717140524,0.4172961306883234,0.41949703553940976,0.4217219463444104,0.42396643345549423,0.42626880257935906,0.4285664267386621,0.43100657780162654,0.4334970116774352,0.4359902478936808,0.4384030879363714,0.44082521181352985,0.4432411043185367,0.44578324872839625,0.44819756351977114,0.45060987439416983,0.45314175297647885,0.4555040513088032,0.45795060061494186,0.46049104571410293,0.46314150808747157,0.4656384508167754,0.468289954786166,0.470824497473423,0.4734974190631211,0.4761172660618015,0.4787158932273859,0.48130730545793143,0.4838832757866912,0.48655569160883394,0.48932565639293346,0.4919427301565384,0.4947168496072171,0.4974411136904857,0.5002830747561821,0.503020992977532,0.5058200881789674
0.35561554596152656,0.35771346163686735,0.3597304482954562,0.36190408782470485,0.36408785461226806,0.36622563506899586,0.36849346540689165,0.3707546855482032,0.37297168949850146,0.3751767723689011,0.3773127023489636,0.3794338496039057,0.3815880840767838,0.383760388982071,0.3859227138049533,0.38815276730769976,0.3904271375920181,0.3925930262387085,0.3949201206001152,0.39714618792412854,0.39939823339640845,0.4016895753815635,0.40410420415032866,0.40641744952196673,0.40867652951545375,0.41096762054785296,0.41322238031852765,0.4153126967377525,0.4173352221732275,0.41904569180381457,0.4204039965869893,0.4219158825269383,0.42315952844730326,0.4244251356987391,0.4261091874555342,0.42813491731977116,0.4302726974029063,0.43255014991534324,0.4350947061138703,0.43765208404904143,0.4402790116911043,0.44286316928413316,0.4456138791118385,0.44835825444864663,0.45117783088992985,0.45397702193122624,0.4568174014871146,0.45974065972026595,0.4624969854609601,0.4653423562512774,0.46822866759921,0.47115772672554146,0.4740367835734576,0.4770389889212593,0.4800041073882899,0.48287629834309237,0.48565273356696154,0.48862981999670213,0.4914158312390976,0.4943144721084557,0.4971858305586467,0.5001294227939874,0.5031555062974609,0.5061914107879655,0.5091940861050243,0.5120804182266562,0.514984206900472,0.5179785434305882,0.5210039859373088,0.5239900355937606,0.5271321726820712,0.5303373097751849,0.5335970596237359,0.5367614514056415,0.539916690169038,0.5430926084323942,0.5463642865288416,0.549511686923762,0.5526994009903614,0.555995962812205,0.5591078549790175,0.5622949233997309,0.5655702651518253,0.5690314116075395,0.5723599455723116,0.5757941454901226,0.5791282051413082,0.5826010205976654,0.5860188339890219,0.5894595170728196,0.5928492277406215,0.5963336740451667,0.5998885108856257,0.6035327616052739,0.6070512848311327,0.6106916840844028,0.6143092406590225,0.618125448003698,0.6217224700342356,0.6254030087327708
0.4123629888012462,0.4149117184214123,0.4174024422267323,0.42006758428292273,0.422727279957391,0.4253482174604284,0.4281215754596215,0.4308924977658913,0.43360370407491716,0.4363146683792569,0.4389678619456067,0.4416130806950951,0.4442712367727002,0.44697556677992184,0.4496680363923111,0.45241520863568313,0.45524563932623396,0.4579514168346406,0.4607957272597945,0.46354979468940233,0.46638148293288345,0.46920032977737397,0.4721829647524594,0.47505968046271213,0.4778782403619238,0.4807279420942351,0.4835329449709641,0.48615233006470976,0.48869730336394795,0.4909197804088871,0.4927217400261119,0.4946387212288982,0.49626158863729075,0.4979183538876165,0.5000820108282314,0.5026344314751066,0.5053579630865289,0.5082539930500255,0.5114419261448068,0.5146610503320032,0.5179264402106966,0.5211674488258027,0.524557986425704,0.5279503199355733,0.5314478375852144,0.5349373296053545,0.5384639943534755,0.5420495617080614,0.545475849555873,0.5490751560309945,0.5526489373567888,0.5563014648661669,0.5598802133772792,0.5636307031885696,0.5672558872047092,0.570839156278531,0.5744041901103748,0.5780661965751082,0.5815621853401365,0.5852431473247482,0.5888606218471382,0.5925636669277301,0.5963439899424843,0.6001331116409836,0.6039005743178285,0.6075445640279821,0.6112561072764339,0.615029177482402,0.6188567844182733,0.6226803604302176,0.6266170328976532,0.6306469579441853,0.6347721941434188,0.6387639178632498,0.6427741204268219,0.6467736556132676,0.6508562080352019,0.65484139497663,0.6588579468532073,0.6630430598438283,0.6670356749375229,0.6711017983959172,0.6752761752980738,0.6796309315861243,0.6838667129237332,0.6882574483790859,0.6925533783428335,0.6969785760882818,0.7013393905269658,0.7057552560416287,0.7101067222567272,0.714500487819372,0.7190020037934662,0.7236268839645676,0.7281081804012349,0.7327564376699237,0.7373884018405663,0.7422172819057116,0.7467996750789557,0.7514584575602045
0.4684453133963195,0.4714855442775537,0.4744467935666288,0.47759423494282804,0.4807726251911061,0.48393120819148483,0.48725062288074916,0.4905498345900184,0.49378791559282387,0.49705478907836276,0.5002452486621727,0.5034404245702341,0.5066447252174562,0.509891598801987,0.5131656744788788,0.5164875951081174,0.5199081986388673,0.5231940701950218,0.5266278674392382,0.5299567962452356,0.5333870130163834,0.5368045608611005,0.5403646583810657,0.5438743805639387,0.5473259296594085,0.5507774124186551,0.5541822442701143,0.557384962947392,0.5604966208165881,0.5632886947198353,0.565591863155741,0.5679616218424621,0.5700068725832028,0.57212737288108,0.5748312015503758,0.5779882181504793,0.5813575644389434,0.5849209883913468,0.5888101692327974,0.592730516366987,0.5966898171782301,0.6006429286229104,0.604741733590012,0.6088802299938401,0.6131040082262605,0.6173267592115583,0.6215559249537344,0.6258693892780485,0.6300907527305291,0.6344498559739674,0.6388403194222747,0.6432485449911918,0.6475713117619777,0.6521165262845574,0.6565050897431167,0.6608773135816745,0.6652917160781431,0.6697557037120637,0.6740467297806787,0.6785548169390687,0.6829998493548384,0.6875326146659524,0.692133808060563,0.696782045763224,0.701445671995251,0.7059386200081676,0.7104965524767237,0.7151476483686596,0.7198548096875256,0.7245910088035536,0.7294293001091573,0.73436458502620106,0.7394358797953743,0.7443923402621967,0.7493418960248516,0.7543157542891654,0.7593458874931434,0.7642911070226001,0.7692574896593761,0.7744008212029135,0.779313061893929,0.7843634039647905,0.7895629675538353,0.7949297846066794,0.8001693888186883,0.8055974481658068,0.8109393252132238,0.8164090423465258,0.8218346935695021,0.8273140028388659,0.8328061932023784,0.8383175771597634,0.843834533094928,0.8495629610480796,0.8551818328915107,0.8609600805283751,0.8666769741757654,0.8726727355462361,0.878467429926492,0.8843032589302482
0.5238686268731155,0.5274160529417147,0.5309173927636847,0.5345753851482546,0.5382647362430983,0.5419716465141867,0.5458252639046256,0.5496905055358547,0.5535203008855647,0.5573747838567965,0.561152165394017,0.5649211263273802,0.5687238952497092,0.5725965586173227,0.576446426426456,0.580337252305581,0.5843972491842784,0.5883144450951311,0.5923541818519231,0.5963302372731716,0.6004195869069031,0.6044566083195823,0.6086490753751661,0.6128276036246252,0.6169583531315276,0.6210768108468987,0.6251373894139387,0.6289658459099634,0.6326928837053535,0.6361170826934951,0.6389638829596873,0.6418460200183707,0.6443776069439832,0.6470092585312913,0.6503249059303751,0.6541149700998344,0.6582000670212032,0.6625013307860325,0.6671554540923188,0.6718246019969915,0.6765490585072067,0.681265252483727,0.6861432214011961,0.691074824071123,0.6960691861971249,0.7010926264384367,0.7061302778913389,0.7112639790205346,0.71631651152208,0.7215139307534175,0.7267245951570444,0.7319808987559386,0.7371433599275916,0.742493543847981,0.7477394352739404,0.7529845212186469,0.7583124220321934,0.7636891694109642,0.7688311319490398,0.77422594887261,0.7795694586828529,0.7850288319622164,0.7905328532939079,0.7961321785978386,0.801734094072366,0.8071925991045851,0.8127238836000468,0.8183470041378558,0.8240742638644777,0.8297824406888714,0.8356170447028134,0.8415605366262842,0.8476210326366189,0.8536214716643163,0.8595967126980067,0.8656295633884582,0.8717163986248011,0.8777728467001686,0.8838046422164924,0.8900333519686962,0.8960361187328472,0.902152730100884,0.9084754872296056,0.9149635675719738,0.9213085897261029,0.9279065181428505,0.9344076889896371,0.9410486232258372,0.9476512352671848,0.9543567865017487,0.961068759519789,0.9678330114344568,0.974583890440684,0.9815293610872019,0.9884514383525547,0.9954706488125543,1.002484043161728,1.0097759443010061,1.0168683320555203,1.0240286607374687
0.5785869184062642,0.5826677984379817,0.5867354831858227,0.5909703894367389,0.5952218733047067,0.5995124374537903,0.6039198142825182,0.6083766092178975,0.6128004829926057,0.6172769114602321,0.6216575154739722,0.6260459442958739,0.6304852830006802,0.634972616272709,0.6394804891959507,0.6440144901662624,0.6487200732399943,0.6533201296480062,0.6579949034522378,0.6626355349883961,0.6673973079382892,0.6721388358729289,0.6770233638069421,0.6819218213079437,0.6867600317799157,0.6915858671033066,0.6963624066378666,0.7009003819029674,0.7052804109918717,0.7093793105287718,0.7128098358701974,0.7162581827804716,0.719320546980326,0.7225113035573285,0.7265127054779613,0.7310315304768151,0.7358679588488355,0.7409937164729339,0.7464396091663527,0.7519129061497313,0.7574748610274642,0.7629986580743064,0.7687270725167297,0.7745168001551268,0.7803594175263673,0.7862395080083497,0.7921709282071036,0.7982116663055026,0.804118311776578,0.8102037052701557,0.8163162177972418,0.8224826415182338,0.8285290713719025,0.8347718601734911,0.8409763905752956,0.8471941527835771,0.8534336943713701,0.8597395990931104,0.8658420630415269,0.872241635809054,0.8785883648318422,0.8850263570783242,0.8915757986291485,0.8981867664468098,0.9048380930926493,0.9113243136496205,0.9179036979033744,0.9245734261747371,0.931330356289466,0.9381260472210242,0.9450716421470532,0.9521426870314457,0.9593441573730735,0.9664567396193559,0.9735988710931668,0.9808361367992644,0.9881374839204983,0.9953606266212949,1.0026044415567215,1.0100121995918516,1.017156305432847,1.024490421418294,1.0320586241349754,1.0398326416461126,1.0474638850701266,1.055302078337811,1.0631319830656856,1.0710554073866005,1.078970117810394,1.0870244945479302,1.0951209190463393,1.1032619514945463,1.1113585930140601,1.1196851492646867,1.1279748904086788,1.1364033546590762,1.1447962052298406,1.1535572462052557,1.1621398336063655,1.1707386363922911
